cuid,pred_convert_30,pred_revenue_30
208259,0.19551019370555878,20.708042
208515,0.5068513751029968,166.00288
208684,0.1076260507106781,16.616352
208774,0.09978628903627396,14.870007
208788,0.2694840133190155,41.50655
208803,0.21647515892982483,20.708042
208816,0.7896023392677307,261.4275
554661,0.05352148413658142,14.870007
554692,0.326282799243927,43.971848
554699,0.6776893138885498,241.39867
211925,0.34236279129981995,28.044212
211956,0.11622369289398193,20.708042
212018,0.14000354707241058,20.708042
554719,0.7699170112609863,888.0076
212121,0.20125292241573334,14.870007
212145,0.19239932298660278,25.499968
554729,0.5347281098365784,281.5661
554734,0.24805685877799988,58.272175
554735,0.29570403695106506,44.65692
212371,0.15692485868930817,22.206177
212382,0.04650893434882164,14.870007
212533,0.4331265687942505,30.04266
212576,0.5820988416671753,140.56296
212598,0.5083991885185242,134.57129
212625,0.5475119352340698,129.58136
212629,0.0562015175819397,14.870007
212632,0.22112195193767548,20.708042
554765,0.679738461971283,203.91965
212694,0.4094986617565155,66.43634
212790,0.10776259005069733,28.044212
212803,0.22451446950435638,14.870007
286511,0.044241566210985184,14.870007
286594,0.36591774225234985,59.895874
286623,0.7990775108337402,351.554
554778,0.41223686933517456,125.9146
286657,0.5492141842842102,149.92778
554788,0.1844014972448349,23.397171
554789,0.04785386100411415,14.870007
286911,0.7711134552955627,603.34937
287090,0.0723503977060318,14.870007
287311,0.23685143887996674,68.84081
287482,0.1609818935394287,18.163797
287509,0.4832894802093506,89.2504
287764,0.25243669748306274,20.708042
287772,0.17688129842281342,18.163797
287776,0.39191755652427673,41.515553
287777,0.07137537747621536,20.708042
287847,0.32587599754333496,30.04266
287850,0.03794531896710396,14.870007
287904,0.11239094287157059,28.044212
287994,0.22055090963840485,28.044212
287998,0.039933886379003525,14.870007
288005,0.10866866260766983,20.708042
288007,0.5088506937026978,35.650135
554817,0.046119581907987595,23.440205
288046,0.2979522943496704,82.77231
554820,0.686000645160675,179.02884
288161,0.06217221915721893,14.870007
288167,0.5779582262039185,116.08982
288197,0.3350397050380707,66.43634
288252,0.10395274311304092,16.616352
288264,0.4914452135562897,255.38138
554856,0.59123694896698,276.50012
554861,0.552751898765564,169.36183
288603,0.14824333786964417,14.870007
288606,0.48199278116226196,91.558266
288658,0.19648230075836182,76.01026
288674,0.18966367840766907,20.708042
288827,0.739872932434082,377.6646
554887,0.4566218852996826,103.593735
289045,0.10329252481460571,20.708042
289065,0.1958528459072113,32.201195
289099,0.03675760328769684,14.870007
289122,0.07203739136457443,20.708042
289131,0.14836768805980682,76.01026
289172,0.10033271461725235,28.044212
554898,0.41559091210365295,46.21879
362889,0.2800220847129822,23.95252
362988,0.14612974226474762,20.708042
362991,0.7870234251022339,650.40314
363000,0.1883288025856018,22.206177
554903,0.453622430562973,62.829872
363047,0.289604127407074,20.708042
363048,0.12645016610622406,20.708042
363108,0.10960706323385239,14.870007
363116,0.20145706832408905,31.297947
363122,0.049168795347213745,22.206177
554912,0.7263221144676208,326.048
363292,0.30554190278053284,52.213696
363342,0.20586058497428894,14.870007
554975,0.1069469004869461,14.870007
554989,0.6098049879074097,193.33365
554992,0.37261277437210083,169.25151
363558,0.20351573824882507,45.192764
555005,0.09023316949605942,36.614414
555014,0.2913806438446045,36.88417
363675,0.2799270749092102,28.044212
363690,0.5451780557632446,269.0933
363804,0.15231046080589294,14.870007
363822,0.08683215826749802,14.870007
363962,0.1795031726360321,20.708042
363964,0.4596805274486542,52.79869
364008,0.1459629386663437,20.708042
364082,0.18144573271274567,25.603289
364125,0.22630400955677032,16.616352
364194,0.13603289425373077,20.708042
364198,0.06767760217189789,18.163797
364349,0.18200121819972992,18.163797
364579,0.26790711283683777,42.061356
364587,0.17979073524475098,14.870007
555078,0.04651878774166107,14.870007
364728,0.20834997296333313,20.708042
364759,0.17161494493484497,22.206177
364786,0.17210665345191956,14.870007
364843,0.371677041053772,34.72518
555085,0.1335538774728775,36.614414
364901,0.20549720525741577,28.044212
365071,0.31492048501968384,14.870007
365073,0.28385382890701294,28.313963
365091,0.37759092450141907,120.79417
365102,0.38258859515190125,78.492455
555096,0.7755846977233887,2058.1086
365140,0.6339978575706482,302.43365
365202,0.21963930130004883,20.708042
365206,0.30389559268951416,110.326584
365232,0.16849437355995178,20.708042
365254,0.15837426483631134,14.870007
365314,0.13581056892871857,14.870007
555148,0.5558207631111145,125.41862
365319,0.08658018708229065,14.870007
555163,0.13829807937145233,44.87752
365386,0.10688596218824387,20.708042
365387,0.20326010882854462,20.708042
555186,0.2207094430923462,23.440205
365436,0.05157478526234627,14.870007
365467,0.13851338624954224,22.206177
555203,0.6469022035598755,215.26915
365494,0.3411921560764313,20.708042
365495,0.10671008378267288,20.708042
405639,0.13403744995594025,22.206177
555220,0.24552813172340393,89.793365
405695,0.05404818803071976,22.206177
405698,0.380709707736969,66.43634
405708,0.04878243803977966,14.870007
405713,0.1210889145731926,14.870007
555234,0.09034331887960434,43.971848
405720,0.08596440404653549,20.708042
405726,0.3458508253097534,166.27567
555239,0.49394136667251587,170.8122
405754,0.6093925833702087,165.55882
405783,0.19300052523612976,14.870007
405798,0.09499821066856384,20.708042
405833,0.17801222205162048,14.870007
405836,0.06296449154615402,28.044212
405847,0.15128473937511444,14.870007
555254,0.7088042497634888,324.0172
214572,0.1760856658220291,20.708042
214596,0.18138030171394348,28.044212
214702,0.2348981648683548,18.163797
214742,0.21976859867572784,21.899038
214823,0.1480635404586792,22.206177
214845,0.08925497531890869,20.708042
555293,0.23306550085544586,14.870007
214875,0.6056226491928101,90.378235
214945,0.26995179057121277,85.82862
214949,0.34522178769111633,18.163797
214976,0.2912014126777649,52.362217
555306,0.31117522716522217,43.100918
555307,0.5731120109558105,229.08656
555308,0.6938765645027161,566.7458
215014,0.6997454762458801,305.35886
215097,0.2515478730201721,14.870007
215140,0.1409313678741455,14.870007
215187,0.7734165787696838,307.24036
555329,0.27069950103759766,29.27824
215250,0.13400590419769287,27.877491
215330,0.18433299660682678,28.044212
289425,0.16946668922901154,14.870007
289477,0.39242929220199585,20.708042
289504,0.3205488920211792,35.650135
555354,0.6904985308647156,251.82732
555355,0.428902804851532,39.641575
289795,0.049755681306123734,14.870007
289839,0.21260719001293182,18.163797
290278,0.08698650449514389,14.870007
290339,0.344066858291626,20.708042
290477,0.05135383456945419,22.206177
290496,0.2728975713253021,18.163797
290503,0.44138485193252563,90.378235
290527,0.11311018466949463,28.044212
290582,0.08563384413719177,20.708042
290588,0.06945469230413437,14.870007
290625,0.08931656181812286,20.708042
555376,0.5132498741149902,172.07576
290678,0.12131483107805252,14.870007
290700,0.13170570135116577,14.870007
290710,0.15429586172103882,27.877491
290842,0.6819564700126648,214.33784
290852,0.607544481754303,185.81578
290909,0.04997537285089493,22.206177
290914,0.2784230411052704,20.708042
290920,0.17539481818675995,70.716194
290925,0.2418135553598404,23.666927
555407,0.6284845471382141,243.49211
555414,0.49097222089767456,147.51303
290999,0.07624942809343338,20.708042
291172,0.06888182461261749,14.870007
291508,0.341255784034729,31.374077
291537,0.2674006223678589,20.708042
291568,0.10304328799247742,20.708042
291584,0.5360949039459229,175.70496
291597,0.0873107835650444,14.870007
291608,0.41703054308891296,82.77231
291610,0.18308916687965393,20.708042
291662,0.04097957909107208,14.870007
291686,0.4555426836013794,89.03051
291717,0.167787104845047,68.84081
291766,0.5008662343025208,238.92241
291772,0.09349369257688522,14.870007
291776,0.6075846552848816,83.831764
291777,0.04097957909107208,14.870007
555476,0.05309378355741501,38.227028
555479,0.7471523284912109,410.2108
291857,0.10935905575752258,20.708042
555481,0.05312451347708702,22.039455
291878,0.25831127166748047,25.333248
365570,0.3031409680843353,79.68345
365598,0.10922110080718994,18.163797
365600,0.13299311697483063,28.044212
365605,0.15874238312244415,64.75177
365625,0.2757393419742584,66.74937
365643,0.13261207938194275,20.708042
365715,0.19114930927753448,14.870007
365717,0.04097957909107208,14.870007
365719,0.12013464421033859,20.708042
365793,0.5482726097106934,95.63306
365897,0.45643216371536255,88.0594
365940,0.1519932597875595,20.708042
365987,0.5044739246368408,52.435535
555556,0.11527218669652939,23.440205
366283,0.34984925389289856,28.313963
366324,0.22839608788490295,32.77274
555594,0.04593690112233162,38.227028
366449,0.0545039176940918,14.870007
366478,0.10417842864990234,28.044212
366523,0.04801720380783081,14.870007
366565,0.7372914552688599,286.48822
366671,0.09114217758178711,20.708042
555604,0.33378854393959045,41.427605
366693,0.11480378359556198,14.870007
555610,0.1381426751613617,30.89085
555611,0.5574743747711182,215.69444
366787,0.19064542651176453,30.04266
366886,0.055987924337387085,14.870007
366902,0.10097642987966537,18.163797
366925,0.2119133174419403,20.708042
366973,0.08144540339708328,20.708042
366993,0.15991957485675812,14.870007
367019,0.15222498774528503,20.708042
367025,0.06958802044391632,14.870007
367033,0.20403406023979187,23.059044
555639,0.6579267382621765,194.67456
367106,0.24561284482479095,20.708042
555640,0.7455810308456421,447.57233
367194,0.312416672706604,20.708042
367198,0.06432934105396271,20.708042
367235,0.25531134009361267,22.039455
555645,0.4067351818084717,51.577774
367347,0.0459931381046772,14.870007
367415,0.03747968375682831,22.206177
367428,0.7377512454986572,229.3931
367440,0.2962503135204315,20.708042
367555,0.3143323063850403,127.60937
367622,0.1546412706375122,28.044212
555659,0.2608175575733185,35.530926
367817,0.19965408742427826,76.17699
367857,0.07632842659950256,22.206177
367860,0.22366979718208313,19.354794
367880,0.4273079037666321,177.94725
555669,0.7292072176933289,368.79904
368017,0.1074925884604454,14.870007
368042,0.12631767988204956,14.870007
368043,0.11280262470245361,20.708042
555693,0.37581413984298706,34.521084
368056,0.46866151690483093,88.78537
368081,0.11880907416343689,14.870007
368118,0.2508407235145569,90.108475
368123,0.1457827389240265,20.708042
368137,0.16825944185256958,22.206177
368196,0.16592943668365479,14.870007
368214,0.20427490770816803,25.499968
368242,0.10391785949468613,20.708042
368270,0.42597463726997375,29.50496
406556,0.19883736968040466,82.77231
406583,0.17836426198482513,20.708042
406599,0.1142718642950058,14.870007
406628,0.1962016373872757,20.708042
406680,0.08878238499164581,20.708042
406719,0.056059710681438446,14.870007
406762,0.15552952885627747,20.708042
406771,0.23513013124465942,18.163797
406797,0.12411238253116608,27.877491
406813,0.1268482208251953,20.708042
406849,0.11405927687883377,14.870007
406864,0.5513542294502258,90.378235
406898,0.17700499296188354,20.708042
406905,0.06086903437972069,20.708042
217590,0.3156919777393341,43.252354
217624,0.34247544407844543,82.77231
217742,0.11929719150066376,14.870007
217799,0.2139323651790619,66.29656
555818,0.5782496929168701,134.78137
217946,0.19931983947753906,20.708042
555825,0.42566028237342834,48.357063
217984,0.8261612057685852,448.9767
218014,0.5501049160957336,133.3028
218060,0.18387988209724426,20.708042
218107,0.3925843834877014,28.313963
218155,0.10860666632652283,22.206177
218172,0.20007573068141937,20.708042
218194,0.27292555570602417,20.708042
218208,0.6175527572631836,90.3768
555852,0.3310852348804474,52.79869
555855,0.26862218976020813,100.18982
291974,0.5938388705253601,92.33926
291985,0.22072789072990417,28.044212
555863,0.4689235985279083,61.159145
292118,0.2667678892612457,20.708042
292315,0.4583023190498352,161.43007
555868,0.14571094512939453,22.206177
292946,0.15545617043972015,20.708042
292968,0.4609057903289795,28.044212
292987,0.6971142888069153,248.16461
293201,0.06263714283704758,28.044212
293270,0.11253718286752701,14.870007
293313,0.2289789766073227,14.870007
293334,0.21831293404102325,18.163797
293345,0.14067505300045013,14.870007
293376,0.07527480274438858,14.870007
293441,0.10577154159545898,18.163797
293501,0.07876638323068619,14.870007
555899,0.042281173169612885,22.206177
293671,0.03747968375682831,22.206177
293703,0.059417981654405594,14.870007
293765,0.056059710681438446,14.870007
293791,0.04097957909107208,14.870007
293795,0.04097957909107208,14.870007
555908,0.6365001201629639,350.7675
555910,0.3562188148498535,59.662296
555911,0.6061573624610901,174.69572
555918,0.3174378573894501,23.440205
555930,0.3381877541542053,42.740578
555952,0.21601733565330505,23.440205
293929,0.10195104032754898,20.708042
555968,0.2849339544773102,113.37229
555973,0.18237514793872833,43.971848
294029,0.592885434627533,84.44559
294179,0.5829643607139587,152.62135
294387,0.1702994704246521,20.708042
294485,0.15110136568546295,20.708042
294502,0.04989764839410782,14.870007
294558,0.5008201599121094,34.83459
294586,0.0719662606716156,14.870007
294617,0.243700310587883,20.708042
368405,0.12300305813550949,20.708042
368439,0.07462180405855179,22.206177
556006,0.5900535583496094,184.09831
368486,0.44054538011550903,88.545586
556009,0.3783264458179474,78.32212
368556,0.09783262759447098,28.044212
368566,0.04097957909107208,14.870007
368656,0.17957539856433868,14.870007
368792,0.24839237332344055,28.044212
368855,0.1483372300863266,14.870007
556028,0.23228719830513,71.662575
368934,0.38427507877349854,69.73014
556044,0.6873440742492676,309.38913
368971,0.15840555727481842,20.708042
556052,0.5655418038368225,318.65826
556060,0.7547641396522522,414.57727
556061,0.3132266104221344,103.645615
369100,0.2347981184720993,14.870007
369110,0.05847591906785965,14.870007
556109,0.2643924951553345,107.22712
369378,0.3814395070075989,28.044212
369411,0.3468606770038605,28.044212
369413,0.3835085332393646,82.77231
369443,0.17346778512001038,14.870007
369471,0.13646088540554047,14.870007
369539,0.5009207725524902,98.68937
369558,0.11055257171392441,20.708042
369595,0.08837490528821945,14.870007
369606,0.1729704588651657,18.163797
556131,0.1887063831090927,40.22547
369730,0.21157756447792053,124.0007
556136,0.2712422311306,112.00034
369842,0.07111139595508575,20.708042
369843,0.3315545618534088,20.708042
369937,0.13069313764572144,23.95252
369998,0.10717684030532837,20.708042
370039,0.2690696120262146,20.708042
370092,0.1122794970870018,14.870007
370221,0.37956511974334717,50.918346
370224,0.4595828056335449,97.045975
370273,0.510448157787323,96.30945
370406,0.20559461414813995,14.870007
370499,0.38836291432380676,14.870007
370519,0.20588095486164093,27.877491
370631,0.11145758628845215,14.870007
370664,0.08843506127595901,20.708042
370733,0.08878238499164581,20.708042
370746,0.10215549170970917,14.870007
556178,0.4693569242954254,36.88417
556179,0.4734112024307251,193.39105
556181,0.19528213143348694,22.206177
370821,0.2775678336620331,69.73014
370846,0.6962611079216003,483.78232
556194,0.06980162858963013,32.777027
556198,0.2055901139974594,26.56445
370891,0.19341164827346802,18.163797
370895,0.15981262922286987,20.708042
370900,0.060877881944179535,20.708042
370912,0.04442699998617172,22.039455
556225,0.20623499155044556,85.82862
370944,0.16935566067695618,20.708042
407578,0.11181801557540894,14.870007
407598,0.11212188750505447,20.708042
407600,0.1678323745727539,20.708042
556245,0.19046056270599365,36.614414
407615,0.03894105181097984,14.870007
556259,0.4053146541118622,76.06251
407664,0.07547857612371445,20.708042
407678,0.11794943362474442,20.708042
407724,0.1961626261472702,14.870007
407725,0.04707523435354233,22.206177
556263,0.4668605327606201,116.03619
556267,0.30407777428627014,29.27824
407828,0.35991036891937256,28.044212
407852,0.2628617286682129,14.870007
407869,0.4595573842525482,35.104343
556273,0.05147722363471985,30.89085
556278,0.16648733615875244,82.4572
407882,0.14510250091552734,14.870007
556286,0.2133193165063858,43.971848
556288,0.4937209486961365,148.33714
556301,0.19960306584835052,95.75758
407972,0.3822464346885681,25.603289
407980,0.1131211444735527,20.708042
556310,0.05963286757469177,36.855072
407996,0.17883194983005524,20.708042
408066,0.10975387692451477,28.044212
408069,0.14043840765953064,14.870007
408084,0.1285676211118698,20.708042
408090,0.14623822271823883,20.708042
408112,0.2953833043575287,20.708042
408114,0.19700972735881805,14.870007
408125,0.07053971290588379,14.870007
408134,0.039933886379003525,14.870007
408153,0.06565222144126892,20.708042
408175,0.30097585916519165,45.192764
408196,0.2731795012950897,22.039455
556318,0.5398609042167664,38.839584
62851,0.5793688893318176,104.39537
556327,0.4731544852256775,115.326416
556329,0.4070931673049927,94.25841
63083,0.13637204468250275,22.206177
63102,0.10797201097011566,28.044212
63122,0.6458353996276855,146.33745
63203,0.585277259349823,152.48582
63214,0.20875193178653717,18.163797
556352,0.3369985818862915,77.06631
63287,0.4005244970321655,52.483448
63353,0.08933760970830917,14.870007
63359,0.33041006326675415,24.204624
63364,0.3553728759288788,28.313963
63412,0.4397847056388855,66.998474
63422,0.1976812332868576,14.870007
63436,0.2439814954996109,28.044212
63537,0.14453350007534027,27.877491
63607,0.43223756551742554,35.650135
556395,0.36150574684143066,68.141335
63621,0.3689117431640625,20.708042
63667,0.42982107400894165,150.07025
556408,0.4200500547885895,90.063126
63824,0.1681232750415802,20.708042
63877,0.13246430456638336,18.163797
63908,0.21694794297218323,20.392797
63996,0.2548133432865143,20.708042
64047,0.4876750111579895,130.39786
64060,0.2272881120443344,18.163797
64141,0.37644320726394653,82.77231
64154,0.04331609606742859,14.870007
64183,0.0635349452495575,14.870007
64204,0.6505504846572876,271.08322
64300,0.3232766091823578,13.098873
556505,0.39428821206092834,120.79417
64564,0.0908917486667633,22.206177
64581,0.09172268956899643,14.870007
64813,0.27211669087409973,170.89813
64858,0.18445369601249695,20.708042
64878,0.23217877745628357,14.870007
64936,0.08042009174823761,14.870007
65027,0.3896009027957916,78.492455
556556,0.6151002645492554,249.01385
556563,0.22452817857265472,20.708042
65117,0.049755681306123734,14.870007
556568,0.26537254452705383,56.75771
65303,0.15752598643302917,20.708042
65312,0.14701418578624725,20.708042
65344,0.5378283262252808,108.411835
65448,0.6041674017906189,187.63498
65468,0.2860613465309143,20.708042
556610,0.5912724733352661,156.0186
141924,0.6071643233299255,126.51627
142009,0.35939180850982666,20.708042
142047,0.10115627944469452,20.708042
142054,0.1853625774383545,14.870007
142056,0.21021966636180878,14.870007
142138,0.17186005413532257,16.616352
142159,0.812213122844696,395.88486
142223,0.159828320145607,18.163797
556648,0.1652347445487976,23.440205
556651,0.059523582458496094,30.89085
142237,0.16028757393360138,20.708042
142282,0.21008902788162231,25.499968
142294,0.2609076201915741,20.708042
556659,0.5677533745765686,220.11577
142347,0.22248050570487976,20.708042
142396,0.08740776777267456,22.206177
142462,0.7050168514251709,1203.3279
556674,0.8122755885124207,477.82883
556675,0.3250996768474579,42.331104
142531,0.4338363707065582,38.839584
142534,0.22410018742084503,82.77231
142571,0.3974512219429016,86.8529
142602,0.1516365110874176,28.044212
556690,0.5019647479057312,115.71239
142642,0.25360116362571716,28.044212
142663,0.5532064437866211,145.19699
142676,0.3205457031726837,64.843834
142681,0.10044775903224945,20.708042
142705,0.1566391885280609,22.206177
142891,0.5610655546188354,111.21738
142956,0.060466405004262924,18.163797
142979,0.5080328583717346,131.00392
142999,0.09712313115596771,18.163797
143000,0.4239835739135742,77.33607
556731,0.1372590959072113,20.708042
143036,0.20451276004314423,66.29656
143055,0.2992634177207947,20.708042
556747,0.7373650670051575,497.28192
556754,0.23863725364208221,34.07017
143224,0.10548818856477737,14.870007
143235,0.20257453620433807,20.708042
143267,0.13725177943706512,27.877491
143365,0.2186889946460724,14.870007
143571,0.1424337923526764,14.870007
143625,0.5568507313728333,713.5433
556807,0.15814483165740967,23.440205
143765,0.08508852124214172,20.708042
143773,0.13964368402957916,28.044212
143818,0.15772779285907745,14.870007
556815,0.3165295124053955,60.104946
143901,0.06195087358355522,20.708042
556825,0.14018982648849487,14.870007
556829,0.44871699810028076,125.336494
556831,0.6210784316062927,230.02115
143952,0.5582274794578552,76.579544
143988,0.3253013789653778,64.37828
556841,0.46625497937202454,349.96408
556846,0.4366254210472107,260.483
144241,0.26377028226852417,28.044212
144255,0.10166282206773758,14.870007
144263,0.4264415204524994,28.313963
144423,0.4742712378501892,160.26067
144428,0.3947608470916748,14.870007
144463,0.06917427480220795,14.870007
144490,0.2351682037115097,20.708042
144555,0.2174227088689804,82.77231
144589,0.48149049282073975,86.09838
556897,0.12118249386548996,14.870007
218339,0.7236723899841309,99.806015
556904,0.46592816710472107,47.785194
218363,0.5013509392738342,101.55236
218398,0.20871657133102417,18.163797
218424,0.3724617063999176,28.313963
218487,0.049755681306123734,14.870007
556912,0.28496721386909485,60.64264
218520,0.2235225886106491,78.492455
218573,0.20561228692531586,28.044212
218783,0.21529065072536469,14.870007
218808,0.12165077030658722,20.708042
218919,0.2320726066827774,20.708042
219491,0.16124653816223145,18.163797
219635,0.22400584816932678,14.870007
219649,0.04744609817862511,22.206177
219683,0.13722005486488342,14.870007
219697,0.1978278011083603,33.2135
219700,0.2862059473991394,78.492455
219713,0.19679702818393707,14.870007
219717,0.6792938113212585,275.20004
219731,0.04844890534877777,14.870007
556973,0.31896284222602844,148.45552
556984,0.3942962884902954,122.7189
556991,0.7074256539344788,408.13986
556997,0.3379737436771393,110.574196
219748,0.08980704843997955,14.870007
219774,0.4430919587612152,46.17576
557014,0.7921125292778015,428.23178
557015,0.7631897926330566,396.6052
557018,0.7466285824775696,218.74614
557035,0.472718209028244,109.55111
222773,0.29619407653808594,28.313963
222784,0.09464255720376968,14.870007
557063,0.6286594867706299,177.45737
222950,0.12083899229764938,28.044212
223028,0.2019149363040924,25.603289
557086,0.6996435523033142,312.2121
223095,0.5753417611122131,128.98923
223118,0.707328200340271,506.7653
223149,0.26167550683021545,82.77231
223265,0.5444299578666687,33.156834
223328,0.19144485890865326,18.163797
557115,0.37856945395469666,122.74379
557119,0.206045001745224,25.499968
223460,0.17284013330936432,27.877491
223510,0.22852440178394318,20.708042
557130,0.6855363249778748,267.27652
223549,0.18291273713111877,28.044212
223561,0.37537235021591187,31.540798
223574,0.18003560602664948,20.708042
557141,0.45721501111984253,109.75955
223660,0.14523625373840332,18.163797
557149,0.6997290849685669,258.53687
297790,0.05301174893975258,14.870007
557163,0.17036382853984833,29.27824
298056,0.12906283140182495,14.870007
298089,0.33091607689857483,35.650135
298188,0.06341734528541565,14.870007
298316,0.09255519509315491,18.163797
298348,0.25627025961875916,20.708042
298363,0.1783478856086731,18.163797
298574,0.432028204202652,117.7223
298639,0.17538362741470337,14.870007
298787,0.7604734897613525,408.72272
298831,0.18343384563922882,20.708042
298864,0.09209068864583969,20.708042
298963,0.08015000075101852,20.708042
299097,0.1476522535085678,20.708042
299186,0.1664576530456543,14.870007
299222,0.2067609578371048,14.870007
299225,0.4969862997531891,157.31825
299274,0.11692719906568527,14.870007
299283,0.32201796770095825,30.04266
557227,0.654913067817688,323.15527
557233,0.05255237594246864,14.870007
557234,0.5608171224594116,242.97224
299388,0.06214309483766556,14.870007
557261,0.5204623341560364,131.7942
299560,0.6813583374023438,221.94014
299848,0.17471669614315033,14.870007
300034,0.04554605484008789,14.870007
373798,0.054156605154275894,14.870007
373847,0.16882310807704926,28.044212
373867,0.2820293605327606,27.877491
373895,0.13392974436283112,20.708042
373898,0.21515779197216034,14.870007
373954,0.5552886724472046,83.23964
373966,0.09832371026277542,22.206177
374033,0.2203252762556076,38.03923
374046,0.09779894351959229,20.708042
374075,0.16418074071407318,20.708042
557296,0.14981123805046082,23.440205
374086,0.1857144832611084,18.163797
374103,0.16302841901779175,25.499968
374132,0.08878238499164581,14.870007
374133,0.14072875678539276,22.206177
374135,0.23113712668418884,14.870007
374136,0.43214622139930725,78.17543
374158,0.18441253900527954,28.044212
374191,0.17695683240890503,20.708042
374215,0.09001921862363815,14.870007
374293,0.6883989572525024,183.6845
374316,0.13288579881191254,14.870007
374349,0.08698230236768723,14.870007
374368,0.7316046357154846,614.59314
374418,0.12633515894412994,25.607574
374529,0.40108293294906616,45.64516
557334,0.1013357862830162,23.440205
557342,0.12194851040840149,21.899038
557350,0.38881251215934753,76.20441
374770,0.2301158457994461,20.708042
374793,0.38031506538391113,23.666927
374965,0.085368812084198,28.044212
375046,0.18243224918842316,24.204624
375119,0.27503931522369385,20.708042
375144,0.0459931381046772,14.870007
557415,0.6814568042755127,239.26152
557424,0.05928070843219757,36.855072
375413,0.11968575417995453,28.044212
375540,0.5052462220191956,35.650135
375629,0.06331329792737961,14.870007
375650,0.07249516993761063,20.708042
375673,0.0913940966129303,14.870007
375728,0.1674027442932129,22.206177
557444,0.3553878664970398,22.47593
375804,0.13288897275924683,14.870007
375810,0.22398601472377777,73.77251
375820,0.08889325708150864,14.870007
375887,0.3639083802700043,120.47892
375897,0.18208390474319458,14.870007
375936,0.6160070896148682,144.39684
375963,0.311725914478302,18.163797
557457,0.6057668328285217,228.11299
376043,0.16287796199321747,68.84081
557462,0.05178564414381981,23.440205
376141,0.26563459634780884,38.03923
376151,0.4715158939361572,117.05374
376180,0.0764947459101677,20.708042
376233,0.14073686301708221,14.870007
557467,0.6395434141159058,163.00453
376240,0.2580428123474121,52.79869
376384,0.5312368869781494,148.83212
376399,0.03571915999054909,14.870007
376402,0.17080360651016235,28.044212
409943,0.19063878059387207,20.708042
409994,0.0459931381046772,14.870007
410031,0.19556975364685059,20.708042
410045,0.1900942325592041,14.870007
410057,0.08015000075101852,14.870007
410111,0.1986480951309204,20.708042
410138,0.1403895914554596,68.84081
410179,0.1213209331035614,28.044212
410184,0.636407732963562,320.2689
410241,0.38338878750801086,116.984795
557568,0.17215818166732788,41.427605
410274,0.10394523292779922,28.044212
557576,0.3450666069984436,38.49678
410309,0.37438520789146423,169.3021
410310,0.0893549919128418,22.206177
410317,0.18400722742080688,20.708042
557584,0.3115447163581848,51.30802
410338,0.2477964609861374,14.870007
557589,0.2534243166446686,153.22874
557597,0.2702862322330475,92.70127
410363,0.2847014367580414,42.83116
410391,0.06356455385684967,20.708042
410402,0.19666510820388794,14.870007
410442,0.19778795540332794,16.616352
410443,0.3323982059955597,28.313963
410446,0.11654309928417206,22.206177
557608,0.5276327133178711,203.0038
557610,0.7069132328033447,382.25906
68338,0.3058088421821594,20.708042
68347,0.27172380685806274,20.708042
68496,0.5157830715179443,117.82029
68578,0.11694776266813278,28.044212
557640,0.457004189491272,50.884735
557643,0.21975617110729218,43.971848
68663,0.30795857310295105,27.877491
68690,0.2970365285873413,16.061
68705,0.6160972118377686,68.00681
68759,0.47444093227386475,103.5081
557671,0.3504200279712677,135.10687
69019,0.6668580770492554,186.10437
557684,0.2571936845779419,40.22547
557685,0.4495425224304199,146.35742
69122,0.4842049181461334,139.96712
69136,0.5515958666801453,107.70943
69194,0.8180804252624512,333.89124
557695,0.5344172716140747,41.57175
69222,0.2666429877281189,20.708042
69295,0.31913062930107117,28.044212
69375,0.796740710735321,262.32724
557714,0.47400984168052673,64.45422
557731,0.5235351920127869,150.74416
557739,0.4677736759185791,108.16589
69698,0.32888469099998474,20.708042
557750,0.6330016851425171,175.87097
69821,0.44156312942504883,127.908195
69833,0.3376527428627014,20.708042
69918,0.5503287315368652,163.45067
69995,0.10496049374341965,22.206177
70072,0.2131781280040741,18.163797
557795,0.7709603905677795,317.9752
70128,0.10232566297054291,25.499968
70208,0.3999957740306854,53.98969
557807,0.6124643683433533,201.9462
70316,0.28223296999931335,14.870007
70323,0.3056187033653259,25.769722
70335,0.4678677022457123,42.331104
70433,0.27405092120170593,20.708042
70436,0.0571516789495945,18.163797
70519,0.6809428930282593,259.3053
70622,0.26746249198913574,35.494987
557855,0.25707849860191345,95.75758
70727,0.7206327319145203,216.66391
70813,0.25557953119277954,59.277916
70853,0.23428624868392944,27.877491
70871,0.19062349200248718,20.708042
557880,0.2915070056915283,43.971848
557888,0.23170267045497894,43.971848
147419,0.09844396263360977,20.708042
557895,0.47466808557510376,63.695282
147484,0.07598529011011124,20.708042
147533,0.236206516623497,14.870007
147579,0.22277337312698364,20.708042
147596,0.44289475679397583,130.90509
147598,0.6425796151161194,305.2832
147608,0.4184916317462921,124.0007
147633,0.13513962924480438,20.708042
147670,0.1330537497997284,20.708042
147703,0.6567962765693665,287.4485
147708,0.30414098501205444,14.870007
147888,0.38328585028648376,105.64101
147906,0.18818914890289307,20.708042
147959,0.24514445662498474,32.488953
148024,0.27946043014526367,67.627335
557959,0.8088935613632202,670.24927
557961,0.28262457251548767,50.43709
148091,0.6221717000007629,193.41414
148125,0.16541656851768494,18.163797
148204,0.28855037689208984,122.48168
148244,0.42626258730888367,66.43634
